ID,Artist,Created_Time,User_ID,Message,Like,Share,Commite,Fan,Tag
778,Bon Jovi, 2017-11-13T195822+0000,"id: '7220821999_10154768509417000',","message: 'Have a Knockout week! ?? \n\nWhat are some of your favorite songs to play on a Monday?'},",9523,476, 306),2171967,tag:
779,Bon Jovi, 2017-11-10T183056+0000,"id: '7220821999_10154761355012000',","message: ""Looking good, United Center! Thank you for your support ??\n\nLet's keep voting through the weekend at rockhall.com/vote. #BonJoviRockHall"",",2083,206, 74),2171967,tag: #BonJoviRockHall
780,Bon Jovi, 2017-11-09T183320+0000,"id: '7220821999_10154759128472000',","message: '#TBT to Giants Stadium. Share some of your favorite Bon Jovi memories below!\n\nDon’t forget to keep voting at rockhall.com/vote. #BonJoviRockHall'},",793,2, 29),2171967,tag: #TBT #BonJoviRockHall
781,Bon Jovi, 2017-11-07T184942+0000,"id: '7220821999_10154754734247000',","message: 'A little something to get you through the day.'},",6705,1, 119),2171967,tag:
782,Bon Jovi, 2017-11-06T213429+0000,"id: '7220821999_10154752816322000',","message: 'Brian Quinn of the hilarious The Tenderloins Comedy Troupe & Impractical Jokers! Thanks for the shout out!',",29199,4180, 460),2171967,tag:
783,Bon Jovi, 2017-11-06T160241+0000,"id: '7220821999_10154752253552000',","message: 'Thanks for your vote! #BonJoviRockHall\nRockHall.com/Vote',",11035,651, 213),2171967,tag: #BonJoviRockHallRockHall.com/Vote
784,Bon Jovi, 2017-11-04T154652+0000,"id: '7220821999_10154747677197000',","message: 'Time flies! This House Is Not For Sale was released one year ago today. \n\nWhat are your favorite songs off the album?'},",6702,565, 288),2171967,tag:
785,Bon Jovi, 2017-11-03T201501+0000,"id: '7220821999_10154745777312000',","message: 'Your support has been incredible! Cast your fan ballot at rockhall.com/vote. You can vote once per day until December 5, 2017.'},",4379,1, 96),2171967,tag:
786,Bon Jovi, 2017-11-03T150000+0000,"id: '7220821999_10154743907262000',","message: '""Keep The Faith"" turns 25 today! Who remembers getting this album??'},",26117,1095, 729),2171967,tag:
787,Bon Jovi, 2017-11-02T161208+0000,"id: '7220821999_10154743118822000',","message: 'And what a great show that was for us! Thanks for the support, Golden 1 Center.',",1941,156, 59),2171967,tag:
788,Britney Spears, 2018-03-30T020506+0000,"id: '39677118233_10156313693878234',","message: '??????',",1959,183, 21),12051698,tag:
789,Britney Spears, 2018-03-27T223516+0000,"id: '39677118233_10156306166018234',","message: ""Get ready for summer with my new fragrance Sunset Fantasy! Available now at Kohl's! britney.lk/SunsetFantasyKohls\n#SummerInaBottle""},",6277,707, 60),12051698,tag:
790,Britney Spears, 2018-03-24T023532+0000,"id: '39677118233_10156293354788234',","message: '????\n??: Mark Seliger',",4319,396, 38),12051698,tag:
791,Britney Spears, 2018-03-24T003026+0000,"id: '39677118233_10156293007503234',","message: 'Found my white booty shorts ????????'},",4226,425, 45),12051698,tag:
792,Britney Spears, 2018-03-23T224614+0000,"id: '39677118233_10156292743993234',","message: '??????'},",5363,471, 178),12051698,tag:
793,Britney Spears, 2018-03-22T200618+0000,"id: '39677118233_10156289366318234',","message: ""Support the #CleanWaterHere2018 campaign to help give children access to safe drinking water. Everyone deserves Clean Water Here, so let's join together this UN-Water #WorldWaterDay and help make a difference! http://bit.ly/2ilieem""},",7572,924, 146),12051698,tag: #CleanWaterHere2018 #WorldWaterDay
794,Britney Spears, 2018-03-20T190456+0000,"id: '39677118233_10156283395343234',","message: 'La Collection Memento No2 from KENZO \n??: Peter Lindbergh\n#kenzolovesbritney #collectionmemento2'},",2851,161, 37),12051698,tag: #collectionmemento2
795,Britney Spears, 2018-03-20T151156+0000,"id: '39677118233_10156282778918234',","message: 'So excited to announce my new campaign for KENZO’s La Collection Memento No2 shot by Peter Lindbergh!!!\n#kenzolovesbritney'},",4102,230, 70),12051698,tag: #kenzolovesbritney
796,Britney Spears, 2018-03-19T183210+0000,"id: '39677118233_10156280127543234',","message: '??????\n??: Make and Tell'},",2884,185, 48),12051698,tag:
797,Britney Spears, 2018-03-16T182030+0000,"id: '39677118233_10156270345508234',","message: 'Feeling so inspired by #SHINE, a song written and performed by students from Stoneman Douglas who survived the tragedy in Parkland. All proceeds from this song benefit the MSD student survivors! Listen: smarturl.it/ShineMSD ?? \nShine MSD March for our Lives\n#MSDStrong #NeverAgain',",2715,163, 30),12051698,tag: #SHINE #NeverAgain
798,Britney Spears, 2018-03-16T011204+0000,"id: '39677118233_10156268402128234',","message: '?????? #tbt \n??: Mark Liddell'},",3910,239, 41),12051698,tag: #tbt
799,Britney Spears, 2018-03-15T200635+0000,"id: '39677118233_10156267755783234',","message: '????\u200d??????????\u200d????'},",7329,657, 98),12051698,tag:
800,Britney Spears, 2018-03-15T174020+0000,"id: '39677118233_10156267325318234',","message: '??????'},",3709,266, 64),12051698,tag:
801,Britney Spears, 2018-03-09T022945+0000,"id: '39677118233_10156245746928234',","message: 'just give me a kiss, like this #tbt'},",3336,454, 108),12051698,tag: #tbt
802,Britney Spears, 2018-03-09T000337+0000,"id: '39677118233_10156245382418234',","message: 'Talk this way'},",3729,358, 47),12051698,tag:
803,Britney Spears, 2018-03-08T220532+0000,"id: '39677118233_10156245092908234',","message: 'Walk this way'},",3717,346, 44),12051698,tag:
804,Britney Spears, 2018-03-08T203440+0000,"id: '39677118233_10156244860793234',","message: '\u202a??#InternationalWomensDay\u202c\n\u202a??: Kasi Turpin\u202c'},",3643,307, 56),12051698,tag:
805,Britney Spears, 2018-03-05T183853+0000,"id: '39677118233_10156234773563234',","message: 'Sometimes you’re just trying to get out the door and go to your favorite restaurant when your girlfriend pulls out her phone... so naturally you got to strut like it’s a runway show!!! ?????? Bahaha ??????'},",7462,923, 86),12051698,tag:
806,Britney Spears, 2018-03-03T210442+0000,"id: '39677118233_10156228886428234',","message: 'Just a little game of tennis with my man!!! Not professional, but it’s really fun!!!!!!!!!!??????????'},",3871,372, 183),12051698,tag:
807,Britney Spears, 2018-03-03T175612+0000,"id: '39677118233_10156228383693234',","message: '??????'},",4158,397, 135),12051698,tag:
808,Britney Spears, 2018-03-03T023214+0000,"id: '39677118233_10156226427088234',","message: 'Going out tonight!! Found my red dress!!!!! ??????'},",7065,859, 209),12051698,tag:
809,Britney Spears, 2018-02-27T020455+0000,"id: '39677118233_10156214108608234',","message: 'Who doesn’t love Sinatra??'},",2213,163, 21),12051698,tag:
810,Britney Spears, 2018-02-27T005814+0000,"id: '39677118233_10156213972738234',","message: '…and this is the after! Thank you to all the people behind the scenes who help us look and feel beautiful - you are what this event is all about!!! Also, thank you Hollywood Beauty Awards for an amazing evening. So incredibly honored to be presented with the Fragrance Of The Year Award!!! ??'},",4656,419, 54),12051698,tag:
811,Britney Spears, 2018-02-27T005728+0000,"id: '39677118233_10156213971718234',","message: 'Had to get a quick shot wearing my favorite dress right before I went into hair and makeup to get ready for the Hollywood Beauty Awards! This is the before...'},",2202,126, 130),12051698,tag:
812,Britney Spears, 2018-02-26T000112+0000,"id: '39677118233_10156211026703234',","message: 'Went hiking on one of my favorite trails and I looked up and saw this glow and it warmed my heart!!! ??'},",5372,600, 80),12051698,tag:
813,Britney Spears, 2018-02-17T180414+0000,"id: '39677118233_10156186370418234',","message: 'I posted my leap over a year ago and had to see if I could go higher... well... I did!!! But I really should take a ballet class ??????'},",4260,456, 109),12051698,tag:
814,Britney Spears, 2018-02-17T000156+0000,"id: '39677118233_10156184395718234',","message: ""Who doesn't love to twirl all day?? ??????""},",3896,378, 131),12051698,tag:
815,Britney Spears, 2018-02-15T010555+0000,"id: '39677118233_10156178555223234',","message: 'Just heard the tragic news about Florida. My heart breaks for the students of Marjory Stoneman Douglas High School. Keeping the victims and their families in my thoughts ??'},",18892,11268, 1185),12051698,tag:
816,Britney Spears, 2018-02-14T232220+0000,"id: '39677118233_10156178373528234',","message: ""Don't underestimate the power of batwoman!!! #happyvalentinesday ??????""},",3322,397, 42),12051698,tag: #happyvalentinesday
817,Britney Spears, 2018-02-13T163619+0000,"id: '39677118233_10156174233328234',","message: '\u202aHonored to be receiving the Vanguard Award at the GLAAD Media Awards this year! The LGBTQ community means the absolute world to me and inspires me every day. I am proud to be an ally and I will continue to support equality and acceptance for all!! ?????? #GLAADAwards \u202c'},",3992,303, 75),12051698,tag: #GLAADAwards
818,Britney Spears, 2018-02-09T194154+0000,"id: '39677118233_10156162802833234',","message: 'Excited to announce that the talented Pitbull will be joining me on select #PieceOfMe shows this summer!! AND we’ve added 4 more shows!!! Get all the details here: http://britney.lk/POMnews'},",4709,650, 54),12051698,tag: #PieceOfMe
819,Britney Spears, 2018-02-09T154728+0000,"id: '39677118233_10156162225753234',","message: 'More shows added! Visit britneyspears.com/events for details!',",6012,694, 91),12051698,tag:
820,Britney Spears, 2018-02-09T040053+0000,"id: '39677118233_10156160632578234',","message: 'Gearing up for summer!!! ??????'},",3907,380, 86),12051698,tag:
821,Britney Spears, 2018-02-09T021446+0000,"id: '39677118233_10156160603828234',","message: 'Great day behind the lens!!!!'},",6571,631, 74),12051698,tag:
822,Britney Spears, 2018-02-07T214631+0000,"id: '39677118233_10156157089123234',","message: 'Wow! Thank you Hollywood Beauty Awards!!! So honored to have Fantasy In Bloom named #FragranceoftheYear ??'},",13130,1963, 341),12051698,tag: #FragranceoftheYear
823,Britney Spears, 2018-02-01T162357+0000,"id: '39677118233_10156138941728234',","message: 'Some things are just timeless ?? Thank you for letting me be apart of your story Pepsi! Watch the #SBLII commercial here: pep.si/TITP'},",9883,863, 330),12051698,tag: #SBLII
824,Britney Spears, 2018-01-31T190628+0000,"id: '39677118233_10156136523098234',","message: 'YES!!! That is right Lou Taylor!! You do step up every single day, and so do so many other ladies in the music business!! Thank you for this ??????'},",5105,424, 101),12051698,tag:
825,Britney Spears, 2018-01-29T220059+0000,"id: '39677118233_10156130966273234',","message: 'I love cardio and sweating, but over doing anything just isn’t good. It’s been nice working out a little less these last few weeks and enjoying my time off with my children!!!!'},",6036,896, 95),12051698,tag:
826,Britney Spears, 2018-01-27T010331+0000,"id: '39677118233_10156122405408234',","message: 'VIP packages for the #PieceOfMe tour are available now! ? britney.lk/vip'},",6155,714, 82),12051698,tag: #PieceOfMe
827,Britney Spears, 2018-01-26T050026+0000,"id: '39677118233_10156119744168234',","message: 'Can’t wait for this summer!!!! Tickets for select #PieceOfMe dates will go on sale on Friday! All the details are available at britneyspears.com ???'},",5040,809, 43),12051698,tag: #PieceOfMe
828,Britney Spears, 2018-01-25T014156+0000,"id: '39677118233_10156116295243234',","message: 'Planning on going to see the #PieceOfMe tour this summer? Make sure you check out the Britney Tour Club for the opportunity to get tickets before everyone else! \n\nPresales start on January 25 @ 10am local venue time. \n\nJOIN NOW: http://livemu.sc/2ryV6kI'},",4333,228, 62),12051698,tag: #PieceOfMe
829,Britney Spears, 2018-01-24T213720+0000,"id: '39677118233_10156115620068234',","message: 'Can’t wait to get back on the road this summer #PieceOfMe ??????'},",6986,504, 138),12051698,tag: #PieceOfMe
830,Britney Spears, 2018-01-23T074556+0000,"id: '39677118233_10156109832173234',","message: ""I'm so excited to announce that we're bringing the #PieceOfMe tour to select cities in North America, Europe and the UK! See you guys this summer ?\n\nDates and Tickets: britneyspears.com/events\nVIP Packages: britney.lk/VIP\n\nVideo Credit: Dick Clark's New Year's Rockin' Eve""},",3313,299, 41),12051698,tag: #PieceOfMe
831,Britney Spears, 2018-01-18T210302+0000,"id: '39677118233_10156096004388234',","message: '?????? #tbt'},",2687,167, 55),12051698,tag: #tbt
832,Britney Spears, 2018-01-10T201848+0000,"id: '39677118233_10156074297313234',","message: '?????? So much fun at this beautiful place',",5346,514, 89),12051698,tag:
833,Britney Spears, 2018-01-08T170000+0000,"id: '39677118233_10156068273023234',","message: 'Get ready to experience #SummerInaBottle with my new fragrance Sunset Fantasy!'},",12841,1889, 388),12051698,tag: #SummerInaBottle
834,Britney Spears, 2018-01-03T230152+0000,"id: '39677118233_10156055498658234',","message: 'Me and my boys enjoying the warm weather!!! ????????',",3877,271, 49),12051698,tag:
835,Britney Spears, 2018-01-03T000733+0000,"id: '39677118233_10156052792713234',","message: '\u202aThank you, Vegas ??\u202c\n\u202a??: Randee St. Nicholas\u202c'},",4029,262, 60),12051698,tag:
836,Britney Spears, 2017-12-31T184634+0000,"id: '39677118233_10156046195313234',","message: ""Tonight is the night! Saying goodbye both to Vegas and 2017! It’s bittersweet, but I’m looking forward to an amazing 2018!!  Don’t miss my performance on Dick Clark's New Year's Rockin' Eve starting at 8/7c on ABC!! ????#BRITNEYxRockinEve""},",10478,1067, 231),12051698,tag:
837,Britney Spears, 2017-12-23T034109+0000,"id: '39677118233_10156022392388234',","message: 'We are all Dreamers ? Tell Congress to pass the #DreamAct http://emersoncollective.com/Dreamers'},",5301,548, 77),12051698,tag: #DreamAct
838,Britney Spears, 2017-12-21T190035+0000,"id: '39677118233_10156018263963234',","message: '??????'},",4577,309, 39),12051698,tag:
839,Britney Spears, 2017-12-21T163946+0000,"id: '39677118233_10156017893133234',","message: ""Going to be ending 2017 with the last #PieceOfMe show ever and a special performance on Dick Clark's New Year's Rockin' Eve!! Tune in to ABC on 12/31 starting at 8/7c to watch!! #BRITNEYxRockinEve""},",6206,6, 153),12051698,tag: #PieceOfMe #BRITNEYxRockinEve
840,Britney Spears, 2017-12-13T183000+0000,"id: '39677118233_10155994817868234',","message: 'Celebrate the holidays with Britney Spears Fragrances! #HolidaySpearIt'},",8120,405, 134),12051698,tag: #HolidaySpearIt
841,Britney Spears, 2017-12-12T023504+0000,"id: '39677118233_10155990164618234',","message: 'Going for a walk with my son and the dog always does wonders for my mood...'},",56012,14407, 1829),12051698,tag:
842,Britney Spears, 2017-12-11T225935+0000,"id: '39677118233_10155989722353234',","message: 'Today is the last day to enter to win a trip for 2 to Las Vegas and join me for the final #PieceOfMe show! Don’t miss your chance to win!!! Enter now at britney.lk/CrowdRiseNYE',",7049,880, 81),12051698,tag: #PieceOfMe
843,Britney Spears, 2017-12-06T004741+0000,"id: '39677118233_10155972185053234',","message: '??'},",5538,869, 74),12051698,tag:
844,Britney Spears, 2017-12-05T023721+0000,"id: '39677118233_10155969209913234',","message: '??????',",4062,282, 32),12051698,tag:
845,Britney Spears, 2017-12-02T202556+0000,"id: '39677118233_10155962528543234',","message: 'Couldn’t ask for a better way to kick off my birthday ????'},",3601,176, 80),12051698,tag:
846,Britney Spears, 2017-12-01T221849+0000,"id: '39677118233_10155959596603234',","message: '????????'},",11573,1538, 542),12051698,tag:
847,Britney Spears, 2017-11-30T013325+0000,"id: '39677118233_10155954167098234',","message: '????'},",4763,447, 45),12051698,tag:
848,Britney Spears, 2017-11-28T231840+0000,"id: '39677118233_10155950865438234',","message: 'Don’t miss your chance to hang out with me at the final #PieceofMe show in Vegas!! Donate to the Louisiana School Boards Association today for your chance to win!!!! ?? #GivingTuesday britney.lk/CrowdRiseNYE'},",6638,2005, 208),12051698,tag: #PieceofMe #GivingTuesday
849,Britney Spears, 2017-11-24T194201+0000,"id: '39677118233_10155938807548234',","message: 'Happy #BlackFriday! Check out the new items in the webstore just in time for the holidays and score free shipping on all orders now through Monday! britney.lk/store'},",4736,440, 72),12051698,tag: #BlackFriday
850,Britney Spears, 2017-11-23T235642+0000,"id: '39677118233_10155936006853234',","message: 'My favorite boys at my house for Thanksgiving!!!! ????',",20355,5284, 497),12051698,tag:
851,Britney Spears, 2017-11-23T184843+0000,"id: '39677118233_10155934779013234',","message: 'Happy Thanksgiving!!!! ??'},",9619,1327, 112),12051698,tag:
852,Britney Spears, 2017-11-23T001946+0000,"id: '39677118233_10155932353873234',","message: 'Don’t you just love getting ready for the holidays?? I think I need another pumpkin spice latte ?? ??'},",7959,1216, 210),12051698,tag:
853,Britney Spears, 2017-11-22T015725+0000,"id: '39677118233_10155929484763234',","message: 'Can’t believe it’s been a year since the #SlumberParty video was released! This was my favorite scene and outfit!!',",2155,138, 101),12051698,tag: #SlumberParty
854,Britney Spears, 2017-11-21T225653+0000,"id: '39677118233_10155929177528234',","message: 'Went for a hike the other day and this was my view... so beautiful ????'},",1960,101, 16),12051698,tag:
855,Britney Spears, 2017-11-16T180414+0000,"id: '39677118233_10155913104458234',","message: 'Always have a ball with this crew... so much fun!! #TBT ????????????'},",4682,296, 88),12051698,tag: #TBT
856,Britney Spears, 2017-11-15T224045+0000,"id: '39677118233_10155910909303234',","message: ""Support the LSBA for the chance to join me in Vegas on New Year's for the FINAL #PieceofMe show! Donate today for your chance to win! britney.lk/CrowdRiseNYE""},",12056,1832, 127),12051698,tag: #PieceofMe
857,Britney Spears, 2017-11-14T200807+0000,"id: '39677118233_10155907444483234',","message: '????????',",7614,939, 183),12051698,tag:
858,Britney Spears, 2017-11-13T005933+0000,"id: '39677118233_10155901779038234',","message: 'Wow!!! So honored to be named Best Resident Performer, Best Production Show, Best Bachelorette Party and Best Bachelor Party!! Thank you so much to everyone who voted for #PieceOfMe!!! ???'},",3313,192, 46),12051698,tag: #PieceOfMe
859,Britney Spears, 2017-11-10T221707+0000,"id: '39677118233_10155895288308234',","message: 'Secret project ????????'},",6504,653, 49),12051698,tag:
860,Britney Spears, 2017-11-09T182411+0000,"id: '39677118233_10155891909818234',","message: ""Tammy Richardson, one of the amazing volunteers from the Nevada Childhood Cancer Foundation is nominated for The NASCAR Foundation's #BJFHAward! Let's help her win ",3869,296, 39),12051698,tag: #BJFHAward
861,Britney Spears, 2017-11-06T195130+0000,"id: '39677118233_10155883368558234',","message: ""Support the LSBA for your chance to win a trip to hangout with me in Vegas and see the final #PieceOfMe show on New Year's Eve! britney.lk/CrowdRiseNYE""},",3700,266, 39),12051698,tag: #PieceOfMe
862,Britney Spears, 2017-11-05T032725+0000,"id: '39677118233_10155878570518234',","message: 'Donny always makes me smile and happy ?????? #PieceOfMe',",5077,480, 93),12051698,tag: #PieceOfMe
863,Britney Spears, 2017-11-05T023240+0000,"id: '39677118233_10155878439278234',","message: 'Honored to be part of the grand opening of the new Nevada Childhood Cancer Foundation campus today!! This amazing facility is going to help so many people in need ??'},",4787,320, 128),12051698,tag:
864,Britney Spears, 2017-11-03T002733+0000,"id: '39677118233_10155871702093234',","message: 'Always love getting to spend an afternoon at one of my favorite spots in Los Angeles ?????????? #tbt'},",5083,371, 68),12051698,tag: #tbt
865,Britney Spears, 2017-11-02T032300+0000,"id: '39677118233_10155869095793234',","message: 'Wow!! Look at these gorgeous heels!! Thank you so much Jennifer Lopez!!!! ??????#GiuseppexJennifer',",4363,301, 40),12051698,tag:
866,Britney Spears, 2017-11-02T021627+0000,"id: '39677118233_10155868892928234',","message: 'Vegas always looks so pretty from above! Happy to be back! See you guys tonight!!!!'},",5466,324, 85),12051698,tag:
867,Britney Spears, 2017-10-31T234950+0000,"id: '39677118233_10155865641233234',","message: '\u202aSo in love with this puppy ??\u202c\n\u202a?????????? #HappyHalloween\u202c'},",8054,759, 113),12051698,tag: #HappyHalloween\u202c
868,Britney Spears, 2017-10-30T175514+0000,"id: '39677118233_10155861879408234',","message: '\u202a???????? #Blackout10\u202c'},",3418,231, 30),12051698,tag: #Blackout10\u202c
869,Britney Spears, 2017-10-27T220147+0000,"id: '39677118233_10155854003738234',","message: 'Check out the Piece of Me playlist on the iHeartRadio app for free this weekend! britney.lk/iHeartPOM\n#iHeartAllAccess'},",4612,333, 39),12051698,tag:
870,Britney Spears, 2017-10-25T190445+0000,"id: '39677118233_10155847795813234',","message: 'These hoodies are a huge hit at our house!! ??????????'},",2930,127, 40),12051698,tag:
871,Britney Spears, 2017-10-20T222632+0000,"id: '39677118233_10155833953873234',","message: 'I did this shoot two years ago with my friend Glenn... I remember being on my knees, making sure my sons’ hair stayed straight!! #FBF',",6677,679, 205),12051698,tag: #FBF
872,Britney Spears, 2017-10-20T003614+0000,"id: '39677118233_10155830155418234',","message: ""\u202aLet's stand together against bullying and show our support the LGBTQ youth for #SpiritDay! Go purple! ??  http://glaad.org/spiritday\u202c""},",3842,260, 39),12051698,tag: #SpiritDay
873,Britney Spears, 2017-10-19T021525+0000,"id: '39677118233_10155824822913234',","message: 'Back on stage tonight! See ya soon!!!! ????????'},",5224,347, 45),12051698,tag:
874,Britney Spears, 2017-10-12T230624+0000,"id: '39677118233_10155806627543234',","message: 'Vegas, we felt your love and your strength last night ?? #VegasStrong'},",4760,269, 37),12051698,tag: #VegasStrong
875,Britney Spears, 2017-10-09T183127+0000,"id: '39677118233_10155797636168234',","message: '\u202a??????\u202c'},",6158,416, 71),12051698,tag:
876,Britney Spears, 2017-10-06T015026+0000,"id: '39677118233_10155784107068234',","message: 'We’ll get through this together ?? See you Wednesday #VegasStrong'},",4376,277, 31),12051698,tag: #VegasStrong
877,Britney Spears, 2017-10-05T225443+0000,"id: '39677118233_10155783788193234',","message: '?? #VegasStrong',",5328,302, 35),12051698,tag: #VegasStrong
878,Britney Spears, 2017-10-04T144114+0000,"id: '39677118233_10155779269298234',","message: 'Tickets on sale now britney.lk/pieceofmevegas',",5154,249, 62),12051698,tag:
879,Britney Spears, 2017-10-02T152400+0000,"id: '39677118233_10155774001073234',","message: ""Completely heartbroken over the news this morning. Keeping the victims of last night's tragedy in Las Vegas in my prayers ??""},",5438,288, 54),12051698,tag:
880,Britney Spears, 2017-09-07T200749+0000,"id: '39677118233_10155702916658234',","message: 'Thanks so much to everyone who has voted Piece Of Me for Best of Las Vegas!!! You all are amazing ?? britney.lk/BOLV2017'},",6142,470, 103),12051698,tag:
881,Britney Spears, 2017-08-30T230215+0000,"id: '39677118233_10155678469388234',","message: '??????\n??: Randee St. Nicholas'},",4753,317, 50),12051698,tag:
882,Britney Spears, 2017-08-26T185945+0000,"id: '39677118233_10155665586428234',","message: 'Wow! Can’t believe #GLORY has been out for a year!! Thank you to everyone who has supported this album!!! ????',",5226,300, 117),12051698,tag: #GLORY
883,Britney Spears, 2017-08-21T190314+0000,"id: '39677118233_10155650545038234',","message: 'Had so much fun singing “Something To Talk About” during #PieceOfMe over the weekend!!! ??\n??: Randee St. Nicholas'},",5780,311, 76),12051698,tag: #PieceOfMe
884,Britney Spears, 2017-08-07T232518+0000,"id: '39677118233_10155610641353234',","message: ""To everyone who helped us raise ",12832,1553, 101),12051698,tag:
885,Britney Spears, 2017-08-02T170615+0000,"id: '39677118233_10155594946973234',","message: '\u202aI miss you Vegas!! See you in a week!!! ????\u202c\n\u202a??: Randee St. Nicholas\u202c'},",8283,1017, 92),12051698,tag:
886,Britney Spears, 2017-07-28T175255+0000,"id: '39677118233_10155580698698234',","message: '#flashbackfriday ??'},",7879,480, 84),12051698,tag: #flashbackfriday
887,Britney Spears, 2017-07-27T003601+0000,"id: '39677118233_10155574814218234',","message: '???????? Britney Spears Fragrances\n??: Randee St. Nicholas'},",11483,1109, 115),12051698,tag:
888,Britney Spears, 2017-07-11T180045+0000,"id: '39677118233_10155516333483234',","message: ""Just in time for summer! My new fragrance VIP Private Show is now available at Kohl's! britney.lk/VIPkohls""},",7566,656, 73),12051698,tag:
889,Britney Spears, 2017-07-10T182819+0000,"id: '39677118233_10155512679098234',","message: 'Exclusive merch items from the Asia shows are available online now through July 14th!! Shop now before they’re gone! http://britney.lk/officialstore'},",6846,459, 67),12051698,tag:
890,Bruce Springsteen, 2018-04-06T160000+0000,"id: '7401700249_10156048954925250',","message: 'The last U.S. tour stop of 2007 would prove to be Danny Federici’s final show as a full-time member of the E Street Band. Boston ’07 is a fitting farewell to Phantom Dan and catches Bruce and the band firing on all cylinders at the height of the Magic tour. Rich with core album tracks including “Radio Nowhere,” “Gypsy Biker,” “Livin’ In The Future” and “Girls In Their Summer Clothes,” Boston also features the tour debuts of “This Hard Land” and “Tenth Avenue Freeze-Out” with Peter Wolf.\n\nGet it now: https://2nu.gs/Bruce-Boston07'},",125,13, 3),5483039,tag:
891,Bruce Springsteen, 2018-04-05T172100+0000,"id: '7401700249_10156046805000250',","message: '‘Tunnel Of Love’ heralded a bold new era for Bruce, and also kicks off the new box set ‘The Album Collection Vol. 2, 1987-1996’! How much do you know about this classic album?'},",10278,2230, 576),5483039,tag:
892,Bruce Springsteen, 2018-04-05T163003+0000,"id: '7401700249_10156046789280250',","message: ""Our friend Joe Grushecky has a new album called 'More Yesterdays Than Tomorrows.' Check it out here: https://www.joegrushecky.com/store/catalogue/index/1/14/""},",1051,93, 32),5483039,tag:
893,Bruce Springsteen, 2018-04-05T014511+0000,"id: '7401700249_10156045506580250',","message: 'The dream still lives. Martin had a beautiful quote, ""The arc of the moral universe is long, but it bends toward justice."" My dream is to live in the world where that justice has come to fruition.\n\n- Bruce',",4255,1294, 103),5483039,tag:
894,Bruce Springsteen, 2018-03-30T175200+0000,"id: '7401700249_10156032018690250',","message: 'From Patti... \n\nmy husband found this and sent it to me...\nSo 80’s...\n????Tunnel of Love????',",17646,1, 400),5483039,tag:
895,Bruce Springsteen, 2018-03-30T141003+0000,"id: '7401700249_10156031820080250',","message: 'Limited edition! Numbered! Remastered! 10 vinyl LPs! 4 studio albums! A live album and EP! Blood Brothers EP on vinyl! 60-page book of rare photos, memorabilia and press clippings!\n\nTake a look inside The Album Collection Vol. 2, 1987-1996 boxed set -- coming May 18 and pre-order now ?? http://bspringsteen.lnk.to/albums_87-96'},",2322,356, 153),5483039,tag:
896,Bruce Springsteen, 2018-03-29T233221+0000,"id: '7401700249_10156030143390250',","message: 'How do you celebrate ?? shows on Broadway? With a cake of course! #SpringsteenBroadway',",7828,431, 359),5483039,tag: #SpringsteenBroadway
897,Bruce Springsteen, 2018-03-29T141214+0000,"id: '7401700249_10156028737765250',","message: 'Coming May 18 -- Bruce Springsteen: The Album Collection Vol. 2, 1987-1996, a limited-edition, numbered boxed set comprised of material recorded and released by Springsteen for Columbia Records during that period. \n\nRead more ?? http://brucespringsteen.net/news/2018/the-album-collection-vol-2-boxed-set-out-may-18'},",5240,764, 487),5483039,tag:
898,Bruce Springsteen, 2018-03-21T150238+0000,"id: '7401700249_10156005262450250',","message: ""'Springsteen On Broadway' has been extended through December 2018! December 15th will be the final show of the historic Broadway run.\n\n'Springsteen On Broadway' has drawn exceptional demand since its first announcement. In order to recognize the tremendous number of fans who previously participated but have not had the opportunity to shop for tickets, for this onsale, only fans who previously registered, and have not purchased tickets, will be eligible to receive an invitation to the onsale. Eligible fans will receive additional information on Monday, March 26th to prepare in advance.\n\nRead more at brucespringsteen.net/broadway\n??: Danny Clinch Photography""},",8981,1572, 1102),5483039,tag:
899,Bruce Springsteen, 2018-03-19T011215+0000,"id: '7401700249_10155996962560250',","message: '??',",6031,1622, 163),5483039,tag:
900,Bruce Springsteen, 2018-03-02T165941+0000,"id: '7401700249_10155946290850250',","message: 'The legendary ten-show, August ’84 stand at Brendan Byrne Arena culminates in special performances with the Miami Horns and Stevie Van Zandt, particularly the pitch-perfect cover of Dobie Gray’s “Drift Away.” \n\nGet it now: http://2nu.gs/Bruce8-20-84'},",4805,916, 291),5483039,tag:
901,Bruce Springsteen, 2018-02-27T194616+0000,"id: '7401700249_10155937910770250',","message: 'Any podcast fans out there? UPROXX is running a great series on the first part of Bruce’s career called 20th Century Boss. Parts 5 & 6 were released today featuring Phoebe Bridgers and Patterson Hood.'},",7279,614, 193),5483039,tag:
902,Bruce Springsteen, 2018-02-23T174607+0000,"id: '7401700249_10155926021420250',","message: 'SiriusXM Radio wants to fly you to NYC to sit front row at their private performance of Springsteen on Broadway! Enter for a chance to win here ?? siriusxm.com/SpringsteenOnBroadway',",4477,417, 166),5483039,tag:
