0,use_id,from_user,text,time,user_lang,user_followers_count,retweet_count,user_friends_count,user_location,user_favorites,status_url,entities_str
44,9.88E+17,EvgenyMishura,RT @HTID_BEAR: Don't forget you can read our weekly updates here https://t.co/CtfHEW8u64 #REBL #Rebellious #blockchain #fintech  #cryptocurrency #altcoins #Banking #ecomerce #Enterprise #innovation #payments #Investment #Starbucks #crypto,21/04/2018 21:12:50,ru,3994,27958,4016,,55956,http://twitter.com/EvgenyMishura/statuses/987786255797772288,"{""hashtags"":[{""text"":""REBL"",""indices"":[89,94]},{""text"":""Rebellious"",""indices"":[95,106]},{""text"":""blockchain"",""indices"":[107,118]},{""text"":""fintech"",""indices"":[119,127]}],""symbols"":[],""user_mentions"":[{""screen_name"":""HTID_BEAR"",""name"":""Rebellious Rob"",""id"":100705120,""id_str"":""100705120"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/CtfHEW8u64"",""expanded_url"":""https://www.rebellious.io/dev-update-april-2018/"",""display_url"":""rebellious.io/dev-update-apr_"",""indices"":[65,88]}]}"
45,9.88E+17,daggeredges,"RT @larryelder: How bad is it for the two young #victicrat black men? Well, they arranged a business meeting at pricy #Starbucks--to discuss a real estate deal. Will this oppression ever end? We shall over come! (sarcasm)",21/04/2018 21:12:47,en,46,322,267,daggeredges@gmail.com,684,http://twitter.com/daggeredges/statuses/987786246075265024,"{""hashtags"":[{""text"":""victicrat"",""indices"":[48,58]},{""text"":""Starbucks"",""indices"":[118,128]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
46,9.88E+17,aleykhat,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:12:47,en,4780,33460,4788,The Lone Star State,66960,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
47,9.88E+17,GregDiamond7,"RT @larryelder: Philadelphia Police Commish, who is black as was at least one of the cops, said his cops did nothing wrong. Apologized anyway. #Starbucks CEO confirms store policy requires a purchase. Apologized anyway. And media are treating the 2 black #victicrats like they're Rosa Parks.",21/04/2018 21:12:46,en,86,602,63,Clarion ,1244,http://twitter.com/GregDiamond7/statuses/987786238798258177,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
48,9.88E+17,eeffww123,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:12:41,en,296,2072,673,SoCal,4184,http://twitter.com/eeffww123/statuses/987786219026235392,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
49,9.88E+17,TheresaStrackk,"RT @larryelder: The men said, ""We were told we had to buy something""--but we were NOT told we'd have to leave if we didn't. Well, gee, you see, if you still get to stay when you refuse to buy, then you really don't have to buy--after just being told that you had to. It's complicated.
#Starbucks",21/04/2018 21:12:33,en,18,126,51,,292,http://twitter.com/TheresaStrackk/statuses/987786185803272192,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
50,9.88E+17,accountablesol,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:12:33,en,239,1673,646,,3386,http://twitter.com/accountablesol/statuses/987786184603635712,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
51,9.88E+17,cheesy_rider,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:12:32,en,6,42,9,Idaho,124,http://twitter.com/cheesy_rider/statuses/987786182154108928,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
52,9.88E+17,timthecripple,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:12:23,en,6641,46487,6893,Hawaii,93014,http://twitter.com/timthecripple/statuses/987786143943938048,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
53,9.88E+17,av8trix6,"RT @ArizonaKayte: #Starbucks, one of the most #Liberal companies on planet earth, are falling all over themselves to show how sensitive they are &amp; will PC themselves straight out of business.

WALSH: The Facts Are In. The Real Story At Starbucks Is Entitlement, Not #Racism. https://t.co/2cbxp7YVHH",21/04/2018 21:12:18,en,1158,8106,1725,secluded in the desert.,16252,http://twitter.com/av8trix6/statuses/987786122603347968,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[18,28]},{""text"":""Liberal"",""indices"":[46,54]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ArizonaKayte"",""name"":""Arizonakayte__"",""id"":23769223,""id_str"":""23769223"",""indices"":[3,16]}],""urls"":[]}"
54,9.88E+17,JASONDOLLAS,"RT @JASONDOLLAS: i cant lie, the Only thing I've ever got from starbucks is a water lol... BUT DO YALL THINK STARBUCKS IS RACIST/ PREJUDICE ?  #Starbucks",21/04/2018 21:12:15,en,100072,700504,109722,DENVER _ MIA. ATL. L.A. NYC.,1401048,http://twitter.com/JASONDOLLAS/statuses/987786111467454464,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""JASONDOLLAS"",""name"":""JA$ON DOLLA$___ FOLLOW"",""id"":226040501,""id_str"":""226040501"",""indices"":[3,15]}],""urls"":[]}"
55,9.88E+17,SiobhanRavenW,"You know what? Fuck the overpriced coffee. If #Starbucks can't allow 2 African American men to sit peacefully in their restaurant for 2 fucking minutes,  maybe they dont deserve our attention at all. There's small businesses that need your money. Feed them, not society's bullies.",21/04/2018 21:11:58,en,159,1113,144,"Arkansas, USA",2266,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[46,56]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
56,9.88E+17,geekingaround45,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:11:56,en,81,567,24,Lookin for de way,1174,http://twitter.com/geekingaround45/statuses/987786029078908928,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
57,9.88E+17,plattypuss2,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:11:45,en,24,168,108,Australia,376,http://twitter.com/plattypuss2/statuses/987785984963051520,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
58,9.88E+17,stlemt911,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:11:06,en,110,770,416,North Carolina via Tennessee,1580,http://twitter.com/stlemt911/statuses/987785820810563584,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
59,9.88E+17,nae_auth,"泡�__��_____��__��__��__��___________��__

#starbucks #coffee https://t.co/AHCjIRL2zB",21/04/2018 21:11:06,ja,17197,120379,53,_��_ _�京,240798,http://twitter.com/nae_auth/statuses/987785819875414016,"{""hashtags"":[{""text"":""starbucks"",""indices"":[26,36]},{""text"":""coffee"",""indices"":[37,44]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/AHCjIRL2zB"",""expanded_url"":""https://www.instagram.com/p/Bh2G0hOF3Sd/"",""display_url"":""instagram.com/p/Bh2G0hOF3Sd/"",""indices"":[45,68]}]}"
60,9.88E+17,CrownoftheVally,"RT @larryelder: Philadelphia Police Commish, who is black as was at least one of the cops, said his cops did nothing wrong. Apologized anyway. #Starbucks CEO confirms store policy requires a purchase. Apologized anyway. And media are treating the 2 black #victicrats like they're Rosa Parks.",21/04/2018 21:10:59,en,319,2233,644,,4506,http://twitter.com/CrownoftheVally/statuses/987785790854844416,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
61,9.88E+17,chuckbrown7,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:10:54,en,682,4774,620,oregon,9588,http://twitter.com/chuckbrown7/statuses/987785771636551680,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
62,9.88E+17,daggeredges,"RT @larryelder: The men said, ""We were told we had to buy something""--but we were NOT told we'd have to leave if we didn't. Well, gee, you see, if you still get to stay when you refuse to buy, then you really don't have to buy--after just being told that you had to. It's complicated.
#Starbucks",21/04/2018 21:10:39,en,46,322,267,daggeredges@gmail.com,684,http://twitter.com/daggeredges/statuses/987785708776579073,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
63,9.88E+17,Dee601,"RT @larryelder: The two black men said they remain upset with #Starbucks because ""rules are rules, but right is right."" So...it's...morally...wrong...to...require...a...buy...before...permitting...a...customer...to...use...their...restroom?!?
Somebody call the ACLU!!!",21/04/2018 21:10:22,en,188,1316,111,,2672,http://twitter.com/Dee601/statuses/987785635221078017,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[62,72]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
64,9.88E+17,AK49AT,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:10:19,en,150,1050,186,,2140,http://twitter.com/AK49AT/statuses/987785622902530048,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
65,9.88E+17,quibbler,"RT @Czakal: White people need to go into #Starbucks, proclaim that they ""identify as black"" and demand free coffee to atone for slavery and racism. If it is refused, accuse Starbucks of engaging in ""transracephobia"", the non plus ultra of racism. Turn the absurdity level up to 11.",21/04/2018 21:10:06,en,281,1967,366,"Houston, TX",3974,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[41,51]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Czakal"",""name"":""Diversity Macht Frei"",""id"":907275983933333500,""id_str"":""907275983933333507"",""indices"":[3,10]}],""urls"":[]}"
66,9.88E+17,darstin1957,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:10:06,en,211,1477,534,,2994,http://twitter.com/darstin1957/statuses/987785567579582464,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
67,9.88E+17,cjoybluv,"RT @amjoyshow: .@hmcghee: This is a teachable moment for the country, for other corporations who are watching, as well as for nearly 180,000 employees. Is it just about diversity, or is it about the structural racism that exists in our society? #AMJoy #Starbucks https://t.co/3Brgn6MuY1",21/04/2018 21:10:05,en,192,1344,843,"Portland, OR",2728,http://twitter.com/cjoybluv/statuses/987785565213872128,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""amjoyshow"",""name"":""AM Joy w/Joy Reid"",""id"":731132367058968600,""id_str"":""731132367058968576"",""indices"":[3,13]},{""screen_name"":""hmcghee"",""name"":""Heather C. McGhee"",""id"":17375057,""id_str"":""17375057"",""indices"":[16,24]}],""urls"":[]}"
68,9.88E+17,Madrox_Thomas,#weekend #Starbucks #EarthDay https://t.co/FqbQRJpcHb,21/04/2018 21:10:02,en,55,385,181,Undisclosed/Parts Unknown,810,http://twitter.com/Madrox_Thomas/statuses/987785553885069312,"{""hashtags"":[{""text"":""weekend"",""indices"":[0,8]},{""text"":""Starbucks"",""indices"":[9,19]},{""text"":""EarthDay"",""indices"":[20,29]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":987785545345417200,""id_str"":""987785545345417216"",""indices"":[30,53],""media_url"":""http://pbs.twimg.com/media/DbVRuFCUQAANVOk.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DbVRuFCUQAANVOk.jpg"",""url"":""https://t.co/FqbQRJpcHb"",""display_url"":""pic.twitter.com/FqbQRJpcHb"",""expanded_url"":""https://twitter.com/Madrox_Thomas/status/987785553885069312/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":720,""h"":885,""resize"":""fit""},""small"":{""w"":553,""h"":680,""resize"":""fit""},""medium"":{""w"":720,""h"":885,""resize"":""fit""}}}]}"
