id,created_at,tweets,user_id,user_location,retweet_count,Urls,Media,game
135,2018-04-17 12:43:54,"RT @dota2_expert: Results of StarLadder Season 5 Dota 2 Minor (exept FTM)
https://t.co/EbpdnainJW
#dota2plus #dota2plus #ileague #sltv #min…",271312993,Negeri sembilan,1,"[{'url': 'https://t.co/EbpdnainJW', 'expanded_url': 'https://dota2plusz.ru/team-statistics/', 'display_url': 'dota2plusz.ru/team-statistic…', 'indices': [74, 97]}]",,Dota 2
135,2018-04-17 12:43:54,"RT @dota2_expert: Results of StarLadder Season 5 Dota 2 Minor (exept FTM)
https://t.co/EbpdnainJW
#dota2plus #dota2plus #ileague #sltv #min…",271312993,Negeri sembilan,1,"[{'url': 'https://t.co/EbpdnainJW', 'expanded_url': 'https://dota2plusz.ru/team-statistics/', 'display_url': 'dota2plusz.ru/team-statistic…', 'indices': [74, 97]}]",,Dota 2
136,2018-04-17 12:43:43,RT @DOTA_streams: #DOTA dreadztv just went live on Twitch https://t.co/10dQiOK0uA,271312993,Negeri sembilan,2,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [58, 81]}]",,Dota 2
137,2018-04-17 12:31:12,#DOTA dreadztv just went live on Twitch https://t.co/10dQiOK0uA,724904194445074432,,2,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [40, 63]}]",,Dota 2
138,2018-04-17 12:07:06,"Results of StarLadder Season 5 Dota 2 Minor (exept FTM)
https://t.co/EbpdnainJW
#dota2plus #dota2plus #ileague… https://t.co/8Pl4dWBTsF",830402447650783236,"Москва, Минск, Киев",1,"[{'url': 'https://t.co/EbpdnainJW', 'expanded_url': 'https://dota2plusz.ru/team-statistics/', 'display_url': 'dota2plusz.ru/team-statistic…', 'indices': [56, 79]}, {'url': 'https://t.co/8Pl4dWBTsF', 'expanded_url': 'https://twitter.com/i/web/status/986214465313140736', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [112, 135]}]",,Dota 2
138,2018-04-17 12:07:06,"Results of StarLadder Season 5 Dota 2 Minor (exept FTM)
https://t.co/EbpdnainJW
#dota2plus #dota2plus #ileague… https://t.co/8Pl4dWBTsF",830402447650783236,"Москва, Минск, Киев",1,"[{'url': 'https://t.co/EbpdnainJW', 'expanded_url': 'https://dota2plusz.ru/team-statistics/', 'display_url': 'dota2plusz.ru/team-statistic…', 'indices': [56, 79]}, {'url': 'https://t.co/8Pl4dWBTsF', 'expanded_url': 'https://twitter.com/i/web/status/986214465313140736', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [112, 135]}]",,Dota 2
138,2018-04-17 12:07:06,"Results of StarLadder Season 5 Dota 2 Minor (exept FTM)
https://t.co/EbpdnainJW
#dota2plus #dota2plus #ileague… https://t.co/8Pl4dWBTsF",830402447650783236,"Москва, Минск, Киев",1,"[{'url': 'https://t.co/EbpdnainJW', 'expanded_url': 'https://dota2plusz.ru/team-statistics/', 'display_url': 'dota2plusz.ru/team-statistic…', 'indices': [56, 79]}, {'url': 'https://t.co/8Pl4dWBTsF', 'expanded_url': 'https://twitter.com/i/web/status/986214465313140736', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [112, 135]}]",,Dota 2
139,2018-04-17 11:43:47,"RT @Dota2Core: China DOTA 2 SUPERMAJOR invites!
Who is your favorite?
#dota #dota2 https://t.co/J1kCgzEHcY",271312993,Negeri sembilan,4,[],"[{'id': 986153724593737728, 'id_str': '986153724593737728', 'indices': [83, 106], 'media_url': 'http://pbs.twimg.com/media/Da-FlnBWkAA0ymB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Da-FlnBWkAA0ymB.jpg', 'url': 'https://t.co/J1kCgzEHcY', 'display_url': 'pic.twitter.com/J1kCgzEHcY', 'expanded_url': 'https://twitter.com/Dota2Core/status/986153726531592194/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 561, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 970, 'resize': 'fit'}, 'large': {'w': 800, 'h': 970, 'resize': 'fit'}}, 'source_status_id': 986153726531592194, 'source_status_id_str': '986153726531592194', 'source_user_id': 3955593328, 'source_user_id_str': '3955593328'}]",Dota 2
139,2018-04-17 11:43:47,"RT @Dota2Core: China DOTA 2 SUPERMAJOR invites!
Who is your favorite?
#dota #dota2 https://t.co/J1kCgzEHcY",271312993,Negeri sembilan,4,[],"[{'id': 986153724593737728, 'id_str': '986153724593737728', 'indices': [83, 106], 'media_url': 'http://pbs.twimg.com/media/Da-FlnBWkAA0ymB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Da-FlnBWkAA0ymB.jpg', 'url': 'https://t.co/J1kCgzEHcY', 'display_url': 'pic.twitter.com/J1kCgzEHcY', 'expanded_url': 'https://twitter.com/Dota2Core/status/986153726531592194/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 561, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 970, 'resize': 'fit'}, 'large': {'w': 800, 'h': 970, 'resize': 'fit'}}, 'source_status_id': 986153726531592194, 'source_status_id_str': '986153726531592194', 'source_user_id': 3955593328, 'source_user_id_str': '3955593328'}]",Dota 2
140,2018-04-17 10:57:25,"RT @Dota2Core: China DOTA 2 SUPERMAJOR invites!
Who is your favorite?
#dota #dota2 https://t.co/J1kCgzEHcY",938788800553148417,,4,[],"[{'id': 986153724593737728, 'id_str': '986153724593737728', 'indices': [83, 106], 'media_url': 'http://pbs.twimg.com/media/Da-FlnBWkAA0ymB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Da-FlnBWkAA0ymB.jpg', 'url': 'https://t.co/J1kCgzEHcY', 'display_url': 'pic.twitter.com/J1kCgzEHcY', 'expanded_url': 'https://twitter.com/Dota2Core/status/986153726531592194/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 561, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 970, 'resize': 'fit'}, 'large': {'w': 800, 'h': 970, 'resize': 'fit'}}, 'source_status_id': 986153726531592194, 'source_status_id_str': '986153726531592194', 'source_user_id': 3955593328, 'source_user_id_str': '3955593328'}]",Dota 2
140,2018-04-17 10:57:25,"RT @Dota2Core: China DOTA 2 SUPERMAJOR invites!
Who is your favorite?
#dota #dota2 https://t.co/J1kCgzEHcY",938788800553148417,,4,[],"[{'id': 986153724593737728, 'id_str': '986153724593737728', 'indices': [83, 106], 'media_url': 'http://pbs.twimg.com/media/Da-FlnBWkAA0ymB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Da-FlnBWkAA0ymB.jpg', 'url': 'https://t.co/J1kCgzEHcY', 'display_url': 'pic.twitter.com/J1kCgzEHcY', 'expanded_url': 'https://twitter.com/Dota2Core/status/986153726531592194/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 561, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 970, 'resize': 'fit'}, 'large': {'w': 800, 'h': 970, 'resize': 'fit'}}, 'source_status_id': 986153726531592194, 'source_status_id_str': '986153726531592194', 'source_user_id': 3955593328, 'source_user_id_str': '3955593328'}]",Dota 2
141,2018-04-17 10:43:52,"RT @ESLAustralia: When you didn't request for an uber and it comes anyway🚕 😦

#ESLAUNZ #DOTA 2

👉 https://t.co/9Q5Y4Ew1lw https://t.co/iSr9…",271312993,Negeri sembilan,2,"[{'url': 'https://t.co/9Q5Y4Ew1lw', 'expanded_url': 'https://www.twitch.tv/esl_dota2', 'display_url': 'twitch.tv/esl_dota2', 'indices': [98, 121]}]",,Dota 2
141,2018-04-17 10:43:52,"RT @ESLAustralia: When you didn't request for an uber and it comes anyway🚕 😦

#ESLAUNZ #DOTA 2

👉 https://t.co/9Q5Y4Ew1lw https://t.co/iSr9…",271312993,Negeri sembilan,2,"[{'url': 'https://t.co/9Q5Y4Ew1lw', 'expanded_url': 'https://www.twitch.tv/esl_dota2', 'display_url': 'twitch.tv/esl_dota2', 'indices': [98, 121]}]",,Dota 2
142,2018-04-17 10:34:46,"RT @ESLAustralia: When you didn't request for an uber and it comes anyway🚕 😦

#ESLAUNZ #DOTA 2

👉 https://t.co/9Q5Y4Ew1lw https://t.co/iSr9…",974336683947773952,ja,2,"[{'url': 'https://t.co/9Q5Y4Ew1lw', 'expanded_url': 'https://www.twitch.tv/esl_dota2', 'display_url': 'twitch.tv/esl_dota2', 'indices': [98, 121]}]",,Dota 2
142,2018-04-17 10:34:46,"RT @ESLAustralia: When you didn't request for an uber and it comes anyway🚕 😦

#ESLAUNZ #DOTA 2

👉 https://t.co/9Q5Y4Ew1lw https://t.co/iSr9…",974336683947773952,ja,2,"[{'url': 'https://t.co/9Q5Y4Ew1lw', 'expanded_url': 'https://www.twitch.tv/esl_dota2', 'display_url': 'twitch.tv/esl_dota2', 'indices': [98, 121]}]",,Dota 2
143,2018-04-17 10:33:22,"When you didn't request for an uber and it comes anyway🚕 😦

#ESLAUNZ #DOTA 2

👉 https://t.co/9Q5Y4Ew1lw https://t.co/iSr9oPC1d7",606240363,"Sydney, Australia",2,"[{'url': 'https://t.co/9Q5Y4Ew1lw', 'expanded_url': 'https://www.twitch.tv/esl_dota2', 'display_url': 'twitch.tv/esl_dota2', 'indices': [80, 103]}]","[{'id': 986190542781349888, 'id_str': '986190542781349888', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/986190542781349888/pu/img/uBm4aTlSR9hlE9BL.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/986190542781349888/pu/img/uBm4aTlSR9hlE9BL.jpg', 'url': 'https://t.co/iSr9oPC1d7', 'display_url': 'pic.twitter.com/iSr9oPC1d7', 'expanded_url': 'https://twitter.com/ESLAustralia/status/986190879349063680/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]",Dota 2
143,2018-04-17 10:33:22,"When you didn't request for an uber and it comes anyway🚕 😦

#ESLAUNZ #DOTA 2

👉 https://t.co/9Q5Y4Ew1lw https://t.co/iSr9oPC1d7",606240363,"Sydney, Australia",2,"[{'url': 'https://t.co/9Q5Y4Ew1lw', 'expanded_url': 'https://www.twitch.tv/esl_dota2', 'display_url': 'twitch.tv/esl_dota2', 'indices': [80, 103]}]","[{'id': 986190542781349888, 'id_str': '986190542781349888', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/986190542781349888/pu/img/uBm4aTlSR9hlE9BL.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/986190542781349888/pu/img/uBm4aTlSR9hlE9BL.jpg', 'url': 'https://t.co/iSr9oPC1d7', 'display_url': 'pic.twitter.com/iSr9oPC1d7', 'expanded_url': 'https://twitter.com/ESLAustralia/status/986190879349063680/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]",Dota 2
144,2018-04-17 09:43:58,"RT @ESLAustralia: Game of 1 of #GLHF and #TRIDENT (previously Spag of Sons) in the #ESLAUNZ #DOTA 2 online finals is live!

Tune in here
👉h…",2302588710,Info@tridentesports.com,3,[],,Dota 2
144,2018-04-17 09:43:58,"RT @ESLAustralia: Game of 1 of #GLHF and #TRIDENT (previously Spag of Sons) in the #ESLAUNZ #DOTA 2 online finals is live!

Tune in here
👉h…",2302588710,Info@tridentesports.com,3,[],,Dota 2
144,2018-04-17 09:43:58,"RT @ESLAustralia: Game of 1 of #GLHF and #TRIDENT (previously Spag of Sons) in the #ESLAUNZ #DOTA 2 online finals is live!

Tune in here
👉h…",2302588710,Info@tridentesports.com,3,[],,Dota 2
144,2018-04-17 09:43:58,"RT @ESLAustralia: Game of 1 of #GLHF and #TRIDENT (previously Spag of Sons) in the #ESLAUNZ #DOTA 2 online finals is live!

Tune in here
👉h…",2302588710,Info@tridentesports.com,3,[],,Dota 2
145,2018-04-17 09:43:44,"RT @ESLAustralia: Game of 1 of #GLHF and #TRIDENT (previously Spag of Sons) in the #ESLAUNZ #DOTA 2 online finals is live!

Tune in here
👉h…",271312993,Negeri sembilan,3,[],,Dota 2
145,2018-04-17 09:43:44,"RT @ESLAustralia: Game of 1 of #GLHF and #TRIDENT (previously Spag of Sons) in the #ESLAUNZ #DOTA 2 online finals is live!

Tune in here
👉h…",271312993,Negeri sembilan,3,[],,Dota 2
145,2018-04-17 09:43:44,"RT @ESLAustralia: Game of 1 of #GLHF and #TRIDENT (previously Spag of Sons) in the #ESLAUNZ #DOTA 2 online finals is live!

Tune in here
👉h…",271312993,Negeri sembilan,3,[],,Dota 2
145,2018-04-17 09:43:44,"RT @ESLAustralia: Game of 1 of #GLHF and #TRIDENT (previously Spag of Sons) in the #ESLAUNZ #DOTA 2 online finals is live!

Tune in here
👉h…",271312993,Negeri sembilan,3,[],,Dota 2
146,2018-04-17 09:43:08,"RT @ESLAustralia: Game of 1 of #GLHF and #TRIDENT (previously Spag of Sons) in the #ESLAUNZ #DOTA 2 online finals is live!

Tune in here
👉h…",4692074893,Spectator Lobby,3,[],,Dota 2
146,2018-04-17 09:43:08,"RT @ESLAustralia: Game of 1 of #GLHF and #TRIDENT (previously Spag of Sons) in the #ESLAUNZ #DOTA 2 online finals is live!

Tune in here
👉h…",4692074893,Spectator Lobby,3,[],,Dota 2
146,2018-04-17 09:43:08,"RT @ESLAustralia: Game of 1 of #GLHF and #TRIDENT (previously Spag of Sons) in the #ESLAUNZ #DOTA 2 online finals is live!

Tune in here
👉h…",4692074893,Spectator Lobby,3,[],,Dota 2
146,2018-04-17 09:43:08,"RT @ESLAustralia: Game of 1 of #GLHF and #TRIDENT (previously Spag of Sons) in the #ESLAUNZ #DOTA 2 online finals is live!

Tune in here
👉h…",4692074893,Spectator Lobby,3,[],,Dota 2
147,2018-04-17 09:42:58,"Game of 1 of #GLHF and #TRIDENT (previously Spag of Sons) in the #ESLAUNZ #DOTA 2 online finals is live!

Tune in h… https://t.co/i2lsFJ7O67",606240363,"Sydney, Australia",3,"[{'url': 'https://t.co/i2lsFJ7O67', 'expanded_url': 'https://twitter.com/i/web/status/986178193236287488', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Dota 2
147,2018-04-17 09:42:58,"Game of 1 of #GLHF and #TRIDENT (previously Spag of Sons) in the #ESLAUNZ #DOTA 2 online finals is live!

Tune in h… https://t.co/i2lsFJ7O67",606240363,"Sydney, Australia",3,"[{'url': 'https://t.co/i2lsFJ7O67', 'expanded_url': 'https://twitter.com/i/web/status/986178193236287488', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Dota 2
147,2018-04-17 09:42:58,"Game of 1 of #GLHF and #TRIDENT (previously Spag of Sons) in the #ESLAUNZ #DOTA 2 online finals is live!

Tune in h… https://t.co/i2lsFJ7O67",606240363,"Sydney, Australia",3,"[{'url': 'https://t.co/i2lsFJ7O67', 'expanded_url': 'https://twitter.com/i/web/status/986178193236287488', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Dota 2
147,2018-04-17 09:42:58,"Game of 1 of #GLHF and #TRIDENT (previously Spag of Sons) in the #ESLAUNZ #DOTA 2 online finals is live!

Tune in h… https://t.co/i2lsFJ7O67",606240363,"Sydney, Australia",3,"[{'url': 'https://t.co/i2lsFJ7O67', 'expanded_url': 'https://twitter.com/i/web/status/986178193236287488', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Dota 2
148,2018-04-17 08:43:54,"RT @idol_store: Awesome: Mens Sweatshirt 3D: Invoker #Dota 2 ... 
Use link to see it: https://t.co/Xwk9VnHcc6
#Dota2ApparelAustralia #Dota2…",271312993,Negeri sembilan,1,"[{'url': 'https://t.co/Xwk9VnHcc6', 'expanded_url': 'https://idolstore.net/shop/games-consoles/mens-sweatshirt-3d-invoker-dota-2vsmk-mansmockfull_1118113/', 'display_url': 'idolstore.net/shop/games-con…', 'indices': [86, 109]}]",,Dota 2
148,2018-04-17 08:43:54,"RT @idol_store: Awesome: Mens Sweatshirt 3D: Invoker #Dota 2 ... 
Use link to see it: https://t.co/Xwk9VnHcc6
#Dota2ApparelAustralia #Dota2…",271312993,Negeri sembilan,1,"[{'url': 'https://t.co/Xwk9VnHcc6', 'expanded_url': 'https://idolstore.net/shop/games-consoles/mens-sweatshirt-3d-invoker-dota-2vsmk-mansmockfull_1118113/', 'display_url': 'idolstore.net/shop/games-con…', 'indices': [86, 109]}]",,Dota 2
149,2018-04-17 08:12:25,"Awesome: Mens Sweatshirt 3D: Invoker #Dota 2 ... 
Use link to see it: https://t.co/Xwk9VnHcc6… https://t.co/30nEb817wZ",2943283318,"Ireland, Dublin",1,"[{'url': 'https://t.co/Xwk9VnHcc6', 'expanded_url': 'https://idolstore.net/shop/games-consoles/mens-sweatshirt-3d-invoker-dota-2vsmk-mansmockfull_1118113/', 'display_url': 'idolstore.net/shop/games-con…', 'indices': [70, 93]}, {'url': 'https://t.co/30nEb817wZ', 'expanded_url': 'https://twitter.com/i/web/status/986155405654052864', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [95, 118]}]",,Dota 2
150,2018-04-17 08:05:44,"China DOTA 2 SUPERMAJOR invites!
Who is your favorite?
#dota #dota2 https://t.co/J1kCgzEHcY",3955593328,,4,[],"[{'id': 986153724593737728, 'id_str': '986153724593737728', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/media/Da-FlnBWkAA0ymB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Da-FlnBWkAA0ymB.jpg', 'url': 'https://t.co/J1kCgzEHcY', 'display_url': 'pic.twitter.com/J1kCgzEHcY', 'expanded_url': 'https://twitter.com/Dota2Core/status/986153726531592194/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 561, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 970, 'resize': 'fit'}, 'large': {'w': 800, 'h': 970, 'resize': 'fit'}}}]",Dota 2
150,2018-04-17 08:05:44,"China DOTA 2 SUPERMAJOR invites!
Who is your favorite?
#dota #dota2 https://t.co/J1kCgzEHcY",3955593328,,4,[],"[{'id': 986153724593737728, 'id_str': '986153724593737728', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/media/Da-FlnBWkAA0ymB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Da-FlnBWkAA0ymB.jpg', 'url': 'https://t.co/J1kCgzEHcY', 'display_url': 'pic.twitter.com/J1kCgzEHcY', 'expanded_url': 'https://twitter.com/Dota2Core/status/986153726531592194/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 561, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 970, 'resize': 'fit'}, 'large': {'w': 800, 'h': 970, 'resize': 'fit'}}}]",Dota 2
151,2018-04-17 07:57:00,Here's how to play Dota 2 https://t.co/TPFpAUu26z #Dota2 #Gaming #PCGames #Dota,2633091,Worldwide,0,"[{'url': 'https://t.co/TPFpAUu26z', 'expanded_url': 'http://softoni.cc/JtABGj', 'display_url': 'softoni.cc/JtABGj', 'indices': [26, 49]}]",,Dota 2
151,2018-04-17 07:57:00,Here's how to play Dota 2 https://t.co/TPFpAUu26z #Dota2 #Gaming #PCGames #Dota,2633091,Worldwide,0,"[{'url': 'https://t.co/TPFpAUu26z', 'expanded_url': 'http://softoni.cc/JtABGj', 'display_url': 'softoni.cc/JtABGj', 'indices': [26, 49]}]",,Dota 2
151,2018-04-17 07:57:00,Here's how to play Dota 2 https://t.co/TPFpAUu26z #Dota2 #Gaming #PCGames #Dota,2633091,Worldwide,0,"[{'url': 'https://t.co/TPFpAUu26z', 'expanded_url': 'http://softoni.cc/JtABGj', 'display_url': 'softoni.cc/JtABGj', 'indices': [26, 49]}]",,Dota 2
151,2018-04-17 07:57:00,Here's how to play Dota 2 https://t.co/TPFpAUu26z #Dota2 #Gaming #PCGames #Dota,2633091,Worldwide,0,"[{'url': 'https://t.co/TPFpAUu26z', 'expanded_url': 'http://softoni.cc/JtABGj', 'display_url': 'softoni.cc/JtABGj', 'indices': [26, 49]}]",,Dota 2
152,2018-04-17 07:44:02,RT @DOTA_streams: #DOTA draskyl just went live on Twitch https://t.co/10dQiOK0uA,271312993,Negeri sembilan,1,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [57, 80]}]",,Dota 2
153,2018-04-17 07:43:55,"RT @EnvulGameNews: Dota 2 - The best pro gaming to watch this weekend
https://t.co/AskXojuHRv
#Dota #2 #Steam",271312993,Negeri sembilan,1,"[{'url': 'https://t.co/AskXojuHRv', 'expanded_url': 'https://envul.com/gu/13944/', 'display_url': 'envul.com/gu/13944/', 'indices': [70, 93]}]",,Dota 2
153,2018-04-17 07:43:55,"RT @EnvulGameNews: Dota 2 - The best pro gaming to watch this weekend
https://t.co/AskXojuHRv
#Dota #2 #Steam",271312993,Negeri sembilan,1,"[{'url': 'https://t.co/AskXojuHRv', 'expanded_url': 'https://envul.com/gu/13944/', 'display_url': 'envul.com/gu/13944/', 'indices': [70, 93]}]",,Dota 2
154,2018-04-17 07:30:04,"Dota 2 - The best pro gaming to watch this weekend
https://t.co/AskXojuHRv
#Dota #2 #Steam",2735559156,,1,"[{'url': 'https://t.co/AskXojuHRv', 'expanded_url': 'https://envul.com/gu/13944/', 'display_url': 'envul.com/gu/13944/', 'indices': [51, 74]}]",,Dota 2
154,2018-04-17 07:30:04,"Dota 2 - The best pro gaming to watch this weekend
https://t.co/AskXojuHRv
#Dota #2 #Steam",2735559156,,1,"[{'url': 'https://t.co/AskXojuHRv', 'expanded_url': 'https://envul.com/gu/13944/', 'display_url': 'envul.com/gu/13944/', 'indices': [51, 74]}]",,Dota 2
155,2018-04-17 07:06:19,#DOTA draskyl just went live on Twitch https://t.co/10dQiOK0uA,724904194445074432,,1,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [39, 62]}]",,Dota 2
156,2018-04-17 06:43:51,RT @DOTA_streams: #DOTA dota2ruhub just went live on Twitch https://t.co/10dQiOK0uA,271312993,Negeri sembilan,1,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [60, 83]}]",,Dota 2
157,2018-04-17 06:43:44,RT @DOTA_streams: #DOTA beyondthesummit just went live on Twitch https://t.co/10dQiOK0uA,271312993,Negeri sembilan,1,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [65, 88]}]",,Dota 2
